date,year,nuh,total_rainfall,wet_bulb_temperature,dengue,urti,diarrhea,injuries,day,month,is_holiday
2019-07-25,2019,88.4,0.0,26.9,86.0,3256.0,751.0,28.0,Thu,Jul,0
2019-07-26,2019,85.7,0.0,26.4,86.0,3256.0,751.0,28.0,Fri,Jul,0
2019-07-27,2019,80.3,0.0,27.5,86.0,3256.0,751.0,28.0,Sat,Jul,0
2019-07-28,2019,82.1,0.8,26.7,86.0,3102.0,744.0,28.0,Sun,Jul,0
2019-07-29,2019,89.2,0.0,26.4,86.0,3102.0,744.0,28.0,Mon,Jul,0
2019-07-30,2019,90.3,0.0,26.7,86.0,3102.0,744.0,28.0,Tue,Jul,0
2019-07-31,2019,88.9,0.0,25.9,86.0,3102.0,744.0,28.0,Wed,Jul,0
2019-08-01,2019,88.6,0.0,25.3,86.0,3102.0,744.0,24.0,Thu,Aug,0
2019-08-02,2019,84.1,0.0,25.5,86.0,3102.0,744.0,24.0,Fri,Aug,0
2019-08-03,2019,81.0,0.0,26.1,86.0,3102.0,744.0,24.0,Sat,Aug,0
2019-08-04,2019,84.3,0.0,25.9,75.0,2837.0,696.0,24.0,Sun,Aug,0
2019-08-05,2019,89.7,0.0,25.6,75.0,2837.0,696.0,24.0,Mon,Aug,0
2019-08-06,2019,88.1,1.6,26.1,75.0,2837.0,696.0,24.0,Tue,Aug,0
2019-08-07,2019,88.6,2.4,26.1,75.0,2837.0,696.0,24.0,Wed,Aug,0
2019-08-08,2019,84.5,0.0,25.9,75.0,2837.0,696.0,24.0,Thu,Aug,0
2019-08-09,2019,77.5,0.0,26.3,75.0,2837.0,696.0,24.0,Fri,Aug,1
2019-08-10,2019,74.5,0.0,26.3,75.0,2837.0,696.0,24.0,Sat,Aug,0
2019-08-11,2019,76.0,0.0,26.7,75.0,2794.0,727.0,24.0,Sun,Aug,1
2019-08-12,2019,81.0,0.0,26.4,75.0,2794.0,727.0,24.0,Mon,Aug,1
2019-08-13,2019,84.9,0.0,27.0,75.0,2794.0,727.0,24.0,Tue,Aug,0
2019-08-14,2019,90.2,0.0,27.1,75.0,2794.0,727.0,24.0,Wed,Aug,0
2019-08-15,2019,88.1,0.0,26.2,75.0,2794.0,727.0,24.0,Thu,Aug,0
2019-08-16,2019,87.7,0.0,25.6,75.0,2794.0,727.0,24.0,Fri,Aug,0
2019-08-17,2019,83.3,0.0,26.2,75.0,2794.0,727.0,24.0,Sat,Aug,0
2019-08-18,2019,82.3,0.0,26.3,68.0,2621.0,729.0,24.0,Sun,Aug,0
2019-08-19,2019,87.8,0.0,25.9,68.0,2621.0,729.0,24.0,Mon,Aug,0
2019-08-20,2019,89.1,0.0,25.8,68.0,2621.0,729.0,24.0,Tue,Aug,0
2019-08-21,2019,89.0,0.0,26.0,68.0,2621.0,729.0,24.0,Wed,Aug,0
2019-08-22,2019,88.8,0.0,26.3,68.0,2621.0,729.0,24.0,Thu,Aug,0
2019-08-23,2019,81.8,0.0,26.2,68.0,2621.0,729.0,24.0,Fri,Aug,0
2019-08-24,2019,76.8,0.0,25.6,68.0,2621.0,729.0,24.0,Sat,Aug,0
2019-08-25,2019,78.3,3.8,25.8,59.0,2510.0,672.0,24.0,Sun,Aug,0
2019-08-26,2019,86.5,2.2,26.8,59.0,2510.0,672.0,24.0,Mon,Aug,0
2019-08-27,2019,85.8,1.2,26.0,59.0,2510.0,672.0,24.0,Tue,Aug,0
2019-08-28,2019,86.7,0.6,25.0,59.0,2510.0,672.0,24.0,Wed,Aug,0
2019-08-29,2019,85.1,0.0,26.3,59.0,2510.0,672.0,24.0,Thu,Aug,0
2019-08-30,2019,81.7,0.0,25.6,59.0,2510.0,672.0,24.0,Fri,Aug,0
2019-08-31,2019,77.8,0.0,25.0,59.0,2510.0,672.0,24.0,Sat,Aug,0
2019-09-01,2019,79.5,0.0,26.0,47.0,2393.0,610.0,26.0,Sun,Sep,0
2019-09-02,2019,85.8,0.0,26.4,47.0,2393.0,610.0,26.0,Mon,Sep,0
2019-09-03,2019,88.0,0.0,26.5,47.0,2393.0,610.0,26.0,Tue,Sep,0
2019-09-04,2019,86.7,0.0,25.7,47.0,2393.0,610.0,26.0,Wed,Sep,0
2019-09-05,2019,86.0,0.0,26.1,47.0,2393.0,610.0,26.0,Thu,Sep,0
2019-09-06,2019,86.5,0.0,26.2,47.0,2393.0,610.0,26.0,Fri,Sep,0
2019-09-07,2019,81.8,0.0,26.1,47.0,2393.0,610.0,26.0,Sat,Sep,0
2019-09-08,2019,84.3,0.0,26.1,45.0,2286.0,539.0,26.0,Sun,Sep,0
2019-09-09,2019,87.2,0.0,26.1,45.0,2286.0,539.0,26.0,Mon,Sep,0
2019-09-10,2019,87.6,0.0,26.4,45.0,2286.0,539.0,26.0,Tue,Sep,0
2019-09-11,2019,87.4,0.0,26.0,45.0,2286.0,539.0,26.0,Wed,Sep,0
2019-09-12,2019,86.3,0.0,26.4,45.0,2286.0,539.0,26.0,Thu,Sep,0
2019-09-13,2019,84.1,0.0,25.9,45.0,2286.0,539.0,26.0,Fri,Sep,0
2019-09-14,2019,79.8,0.0,26.0,45.0,2286.0,539.0,26.0,Sat,Sep,0
2019-09-15,2019,80.7,0.0,25.4,43.0,2720.0,571.0,26.0,Sun,Sep,0
2019-09-16,2019,87.4,0.0,25.6,43.0,2720.0,571.0,26.0,Mon,Sep,0
2019-09-17,2019,88.8,0.0,26.1,43.0,2720.0,571.0,26.0,Tue,Sep,0
2019-09-18,2019,89.0,0.0,26.0,43.0,2720.0,571.0,26.0,Wed,Sep,0
2019-09-19,2019,88.8,0.0,25.9,43.0,2720.0,571.0,26.0,Thu,Sep,0
2019-09-20,2019,86.6,0.0,25.6,43.0,2720.0,571.0,26.0,Fri,Sep,0
2019-09-21,2019,82.7,0.0,26.0,43.0,2720.0,571.0,26.0,Sat,Sep,0
2019-09-22,2019,83.5,0.0,25.8,37.0,2564.0,578.0,26.0,Sun,Sep,0
2019-09-23,2019,89.0,3.8,26.2,37.0,2564.0,578.0,26.0,Mon,Sep,0
2019-09-24,2019,90.8,1.2,26.7,37.0,2564.0,578.0,26.0,Tue,Sep,0
2019-09-25,2019,89.9,16.4,26.4,37.0,2564.0,578.0,26.0,Wed,Sep,0
2019-09-26,2019,86.3,0.0,25.2,37.0,2564.0,578.0,26.0,Thu,Sep,0
2019-09-27,2019,83.0,0.0,26.2,37.0,2564.0,578.0,26.0,Fri,Sep,0
2019-09-28,2019,77.6,0.0,25.8,37.0,2564.0,578.0,26.0,Sat,Sep,0
2019-09-29,2019,76.6,0.0,26.4,35.0,2619.0,572.0,26.0,Sun,Sep,0
2019-09-30,2019,82.9,1.4,25.7,35.0,2619.0,572.0,26.0,Mon,Sep,0
2019-10-01,2019,85.6,1.6,25.8,35.0,2619.0,572.0,29.0,Tue,Oct,0
2019-10-02,2019,85.6,4.0,26.3,35.0,2619.0,572.0,29.0,Wed,Oct,0
2019-10-03,2019,87.5,0.0,25.7,35.0,2619.0,572.0,29.0,Thu,Oct,0
2019-10-04,2019,86.4,0.8,25.7,35.0,2619.0,572.0,29.0,Fri,Oct,0
2019-10-05,2019,80.2,0.6,26.0,35.0,2619.0,572.0,29.0,Sat,Oct,0
2019-10-06,2019,81.1,7.6,25.2,33.0,2848.0,566.0,29.0,Sun,Oct,0
2019-10-07,2019,86.1,12.4,25.9,33.0,2848.0,566.0,29.0,Mon,Oct,0
2019-10-08,2019,89.1,0.0,25.9,33.0,2848.0,566.0,29.0,Tue,Oct,0
2019-10-09,2019,89.1,0.0,26.0,33.0,2848.0,566.0,29.0,Wed,Oct,0
2019-10-10,2019,91.1,0.0,26.0,33.0,2848.0,566.0,29.0,Thu,Oct,0
2019-10-11,2019,89.9,0.0,26.5,33.0,2848.0,566.0,29.0,Fri,Oct,0
2019-10-12,2019,87.0,0.2,26.8,33.0,2848.0,566.0,29.0,Sat,Oct,0
2019-10-13,2019,87.0,0.0,26.8,34.0,2987.0,565.0,29.0,Sun,Oct,0
2019-10-14,2019,91.6,0.0,26.7,34.0,2987.0,565.0,29.0,Mon,Oct,0
2019-10-15,2019,92.9,0.0,26.3,34.0,2987.0,565.0,29.0,Tue,Oct,0
2019-10-16,2019,90.4,1.6,26.6,34.0,2987.0,565.0,29.0,Wed,Oct,0
2019-10-17,2019,89.7,0.2,26.4,34.0,2987.0,565.0,29.0,Thu,Oct,0
2019-10-18,2019,84.8,0.0,25.9,34.0,2987.0,565.0,29.0,Fri,Oct,0
2019-10-19,2019,80.2,0.0,26.1,34.0,2987.0,565.0,29.0,Sat,Oct,0
2019-10-20,2019,82.3,6.2,26.2,35.0,2952.0,585.0,29.0,Sun,Oct,0
2019-10-21,2019,88.9,0.0,26.7,35.0,2952.0,585.0,29.0,Mon,Oct,0
2019-10-22,2019,89.0,28.8,26.2,35.0,2952.0,585.0,29.0,Tue,Oct,0
2019-10-23,2019,89.0,0.6,26.1,35.0,2952.0,585.0,29.0,Wed,Oct,0
2019-10-24,2019,87.6,0.0,26.5,35.0,2952.0,585.0,29.0,Thu,Oct,0
2019-10-25,2019,83.7,0.0,26.6,35.0,2952.0,585.0,29.0,Fri,Oct,0
2019-10-26,2019,76.3,4.8,25.9,35.0,2952.0,585.0,29.0,Sat,Oct,0
2019-10-27,2019,75.4,92.2,26.0,44.0,3208.0,627.0,29.0,Sun,Oct,1
2019-10-28,2019,77.7,15.2,26.0,44.0,3208.0,627.0,29.0,Mon,Oct,1
2019-10-29,2019,84.9,0.0,26.2,44.0,3208.0,627.0,29.0,Tue,Oct,0
2019-10-30,2019,84.9,0.0,26.0,44.0,3208.0,627.0,29.0,Wed,Oct,0
2019-10-31,2019,87.4,0.0,26.1,44.0,3208.0,627.0,29.0,Thu,Oct,0
2019-11-01,2019,85.0,14.8,25.4,44.0,3208.0,627.0,28.0,Fri,Nov,0
2019-11-02,2019,82.5,0.0,25.9,44.0,3208.0,627.0,28.0,Sat,Nov,0
2019-11-03,2019,83.3,0.0,25.9,46.0,3156.0,586.0,28.0,Sun,Nov,0
2019-11-04,2019,88.8,3.8,26.3,46.0,3156.0,586.0,28.0,Mon,Nov,0
2019-11-05,2019,88.9,0.0,26.1,46.0,3156.0,586.0,28.0,Tue,Nov,0
2019-11-06,2019,90.2,0.2,26.4,46.0,3156.0,586.0,28.0,Wed,Nov,0
2019-11-07,2019,89.5,0.0,27.0,46.0,3156.0,586.0,28.0,Thu,Nov,0
2019-11-08,2019,85.7,1.4,26.5,46.0,3156.0,586.0,28.0,Fri,Nov,0
2019-11-09,2019,79.8,0.0,26.6,46.0,3156.0,586.0,28.0,Sat,Nov,0
2019-11-10,2019,83.7,0.0,26.0,53.0,3115.0,581.0,28.0,Sun,Nov,0
2019-11-11,2019,89.6,0.0,26.6,53.0,3115.0,581.0,28.0,Mon,Nov,0
2019-11-12,2019,89.4,0.0,26.8,53.0,3115.0,581.0,28.0,Tue,Nov,0
2019-11-13,2019,87.5,0.0,26.3,53.0,3115.0,581.0,28.0,Wed,Nov,0
2019-11-14,2019,88.2,0.0,25.8,53.0,3115.0,581.0,28.0,Thu,Nov,0
2019-11-15,2019,83.3,1.2,25.5,53.0,3115.0,581.0,28.0,Fri,Nov,0
2019-11-16,2019,81.5,0.0,26.2,53.0,3115.0,581.0,28.0,Sat,Nov,0
2019-11-17,2019,81.1,0.0,26.3,47.0,3101.0,559.0,28.0,Sun,Nov,0
2019-11-18,2019,86.7,0.2,26.3,47.0,3101.0,559.0,28.0,Mon,Nov,0
2019-11-19,2019,87.9,0.0,26.5,47.0,3101.0,559.0,28.0,Tue,Nov,0
2019-11-20,2019,88.6,4.0,26.0,47.0,3101.0,559.0,28.0,Wed,Nov,0
2019-11-21,2019,89.4,0.8,25.9,47.0,3101.0,559.0,28.0,Thu,Nov,0
2019-11-22,2019,87.4,0.4,26.0,47.0,3101.0,559.0,28.0,Fri,Nov,0
2019-11-23,2019,80.9,0.4,26.4,47.0,3101.0,559.0,28.0,Sat,Nov,0
2019-11-24,2019,84.0,16.6,26.5,42.0,2966.0,542.0,28.0,Sun,Nov,0
2019-11-25,2019,87.9,0.0,26.2,42.0,2966.0,542.0,28.0,Mon,Nov,0
2019-11-26,2019,89.2,0.0,26.1,42.0,2966.0,542.0,28.0,Tue,Nov,0
2019-11-27,2019,87.3,1.8,26.3,42.0,2966.0,542.0,28.0,Wed,Nov,0
2019-11-28,2019,87.0,9.0,27.2,42.0,2966.0,542.0,28.0,Thu,Nov,0
2019-11-29,2019,85.0,73.4,26.6,42.0,2966.0,542.0,28.0,Fri,Nov,0
2019-11-30,2019,78.9,9.4,27.3,42.0,2966.0,542.0,28.0,Sat,Nov,0
2019-12-01,2019,83.0,0.0,27.6,40.0,2966.0,526.0,26.0,Sun,Dec,0
2019-12-02,2019,87.8,59.6,26.4,40.0,2966.0,526.0,26.0,Mon,Dec,0
2019-12-03,2019,87.3,0.0,25.4,40.0,2966.0,526.0,26.0,Tue,Dec,0
2019-12-04,2019,87.3,0.0,25.1,40.0,2966.0,526.0,26.0,Wed,Dec,0
2019-12-05,2019,89.3,0.0,25.4,40.0,2966.0,526.0,26.0,Thu,Dec,0
2019-12-06,2019,85.2,0.0,25.4,40.0,2966.0,526.0,26.0,Fri,Dec,0
2019-12-07,2019,81.9,0.2,24.9,40.0,2966.0,526.0,26.0,Sat,Dec,0
2019-12-08,2019,81.5,3.0,24.9,37.0,3062.0,490.0,26.0,Sun,Dec,0
2019-12-09,2019,88.1,74.2,25.1,37.0,3062.0,490.0,26.0,Mon,Dec,0
2019-12-10,2019,90.4,22.2,25.0,37.0,3062.0,490.0,26.0,Tue,Dec,0
2019-12-11,2019,90.0,33.2,24.4,37.0,3062.0,490.0,26.0,Wed,Dec,0
2019-12-12,2019,90.7,3.4,25.6,37.0,3062.0,490.0,26.0,Thu,Dec,0
2019-12-13,2019,85.2,64.2,25.5,37.0,3062.0,490.0,26.0,Fri,Dec,0
2019-12-14,2019,81.6,43.8,24.9,37.0,3062.0,490.0,26.0,Sat,Dec,0
2019-12-15,2019,84.5,62.8,24.6,32.0,3050.0,511.0,26.0,Sun,Dec,0
2019-12-16,2019,90.3,0.0,25.6,32.0,3050.0,511.0,26.0,Mon,Dec,0
2019-12-17,2019,90.9,13.4,26.0,32.0,3050.0,511.0,26.0,Tue,Dec,0
2019-12-18,2019,89.8,34.8,26.3,32.0,3050.0,511.0,26.0,Wed,Dec,0
2019-12-19,2019,87.9,0.0,26.6,32.0,3050.0,511.0,26.0,Thu,Dec,0
2019-12-20,2019,84.1,0.0,26.2,32.0,3050.0,511.0,26.0,Fri,Dec,0
2019-12-21,2019,80.9,3.9,26.5,32.0,3050.0,511.0,26.0,Sat,Dec,0
2019-12-22,2019,81.6,0.0,25.7,41.0,3701.0,598.0,26.0,Sun,Dec,0
2019-12-23,2019,86.6,2.8,26.1,41.0,3701.0,598.0,26.0,Mon,Dec,0
2019-12-24,2019,81.1,0.0,26.1,41.0,3701.0,598.0,26.0,Tue,Dec,0
2019-12-25,2019,82.6,0.0,25.6,41.0,3701.0,598.0,26.0,Wed,Dec,1
2019-12-26,2019,88.7,0.0,25.0,41.0,3701.0,598.0,26.0,Thu,Dec,0
2019-12-27,2019,87.6,0.0,25.3,41.0,3701.0,598.0,26.0,Fri,Dec,0
2019-12-28,2019,83.7,0.0,25.3,41.0,3701.0,598.0,26.0,Sat,Dec,0
2019-12-29,2019,86.6,0.0,25.4,43.0,3842.0,640.0,26.0,Sun,Dec,0
2019-12-30,2019,89.2,0.0,25.6,43.0,3842.0,640.0,26.0,Mon,Dec,0
2019-12-31,2019,88.2,0.0,25.2,43.0,3842.0,640.0,26.0,Tue,Dec,0
2020-01-01,2020,87.0,0.0,25.6,43.0,3842.0,640.0,25.0,Wed,Jan,1
2020-01-02,2020,90.8,0.0,25.7,43.0,3842.0,640.0,25.0,Thu,Jan,0
2020-01-03,2020,89.8,0.0,25.8,43.0,3842.0,640.0,25.0,Fri,Jan,0
2020-01-04,2020,86.9,0.0,25.8,43.0,3842.0,640.0,25.0,Sat,Jan,0
2020-01-05,2020,86.2,0.0,25.3,49.0,3585.0,604.0,25.0,Sun,Jan,0
2020-01-06,2020,89.3,11.0,25.1,49.0,3585.0,604.0,25.0,Mon,Jan,0
2020-01-07,2020,89.6,4.8,25.6,49.0,3585.0,604.0,25.0,Tue,Jan,0
2020-01-08,2020,88.8,0.0,25.5,49.0,3585.0,604.0,25.0,Wed,Jan,0
2020-01-09,2020,89.1,0.0,26.0,49.0,3585.0,604.0,25.0,Thu,Jan,0
2020-01-10,2020,84.5,2.4,25.5,49.0,3585.0,604.0,25.0,Fri,Jan,0
2020-01-11,2020,79.4,0.0,25.5,49.0,3585.0,604.0,25.0,Sat,Jan,0
2020-01-12,2020,82.1,0.0,24.9,58.0,3708.0,589.0,25.0,Sun,Jan,0
2020-01-13,2020,86.0,0.0,25.2,58.0,3708.0,589.0,25.0,Mon,Jan,0
2020-01-14,2020,85.5,0.0,25.4,58.0,3708.0,589.0,25.0,Tue,Jan,0
2020-01-15,2020,87.5,0.0,25.0,58.0,3708.0,589.0,25.0,Wed,Jan,0
2020-01-16,2020,88.7,0.0,25.8,58.0,3708.0,589.0,25.0,Thu,Jan,0
2020-01-17,2020,85.1,0.0,25.3,58.0,3708.0,589.0,25.0,Fri,Jan,0
2020-01-18,2020,82.2,0.0,26.3,58.0,3708.0,589.0,25.0,Sat,Jan,0
2020-01-19,2020,82.2,0.0,26.0,44.0,3811.0,626.0,25.0,Sun,Jan,0
2020-01-20,2020,87.0,0.0,26.2,44.0,3811.0,626.0,25.0,Mon,Jan,0
2020-01-21,2020,84.1,14.2,25.7,44.0,3811.0,626.0,25.0,Tue,Jan,0
2020-01-22,2020,78.8,0.0,26.4,44.0,3811.0,626.0,25.0,Wed,Jan,0
2020-01-23,2020,74.2,0.0,26.1,44.0,3811.0,626.0,25.0,Thu,Jan,0
2020-01-24,2020,65.0,0.0,24.7,44.0,3811.0,626.0,25.0,Fri,Jan,0
2020-01-25,2020,65.5,0.0,24.6,44.0,3811.0,626.0,25.0,Sat,Jan,1
2020-01-26,2020,66.5,0.0,25.6,53.0,4728.0,541.0,25.0,Sun,Jan,1
2020-01-27,2020,72.6,38.0,26.3,53.0,4728.0,541.0,25.0,Mon,Jan,1
2020-01-28,2020,80.8,0.0,26.1,53.0,4728.0,541.0,25.0,Tue,Jan,0
2020-01-29,2020,80.6,18.0,26.5,53.0,4728.0,541.0,25.0,Wed,Jan,0
2020-01-30,2020,82.2,0.0,24.8,53.0,4728.0,541.0,25.0,Thu,Jan,0
2020-01-31,2020,82.5,0.0,25.0,53.0,4728.0,541.0,25.0,Fri,Jan,0
2020-02-01,2020,79.7,0.0,25.4,53.0,4728.0,541.0,20.0,Sat,Feb,0
2020-02-02,2020,79.2,0.0,25.6,57.0,3791.0,539.0,20.0,Sun,Feb,0
2020-02-03,2020,84.7,0.0,24.9,57.0,3791.0,539.0,20.0,Mon,Feb,0
2020-02-04,2020,86.2,0.0,24.3,57.0,3791.0,539.0,20.0,Tue,Feb,0
2020-02-05,2020,86.2,0.0,24.7,57.0,3791.0,539.0,20.0,Wed,Feb,0
2020-02-06,2020,86.0,0.0,25.0,57.0,3791.0,539.0,20.0,Thu,Feb,0
2020-02-07,2020,80.0,0.0,24.6,57.0,3791.0,539.0,20.0,Fri,Feb,0
2020-02-08,2020,74.5,0.0,23.9,57.0,3791.0,539.0,20.0,Sat,Feb,0
2020-02-09,2020,75.6,14.6,25.3,54.0,3150.0,431.0,20.0,Sun,Feb,0
2020-02-10,2020,78.5,0.0,25.4,54.0,3150.0,431.0,20.0,Mon,Feb,0
2020-02-11,2020,77.6,23.8,26.0,54.0,3150.0,431.0,20.0,Tue,Feb,0
2020-02-12,2020,74.7,0.0,26.7,54.0,3150.0,431.0,20.0,Wed,Feb,0
2020-02-13,2020,75.2,0.0,26.1,54.0,3150.0,431.0,20.0,Thu,Feb,0
2020-02-14,2020,73.5,0.0,25.6,54.0,3150.0,431.0,20.0,Fri,Feb,0
2020-02-15,2020,69.1,0.0,25.5,54.0,3150.0,431.0,20.0,Sat,Feb,0
2020-02-16,2020,69.0,0.0,26.1,54.0,2826.0,407.0,20.0,Sun,Feb,0
2020-02-17,2020,75.4,0.0,25.2,54.0,2826.0,407.0,20.0,Mon,Feb,0
2020-02-18,2020,77.1,1.6,24.9,54.0,2826.0,407.0,20.0,Tue,Feb,0
2020-02-19,2020,75.1,0.6,25.9,54.0,2826.0,407.0,20.0,Wed,Feb,0
2020-02-20,2020,74.5,3.6,25.2,54.0,2826.0,407.0,20.0,Thu,Feb,0
2020-02-21,2020,71.2,15.8,25.9,54.0,2826.0,407.0,20.0,Fri,Feb,0
2020-02-22,2020,65.9,0.4,25.4,54.0,2826.0,407.0,20.0,Sat,Feb,0
2020-02-23,2020,68.0,0.0,25.1,53.0,2473.0,404.0,20.0,Sun,Feb,0
2020-02-24,2020,72.3,4.6,25.6,53.0,2473.0,404.0,20.0,Mon,Feb,0
2020-02-25,2020,72.1,0.0,25.7,53.0,2473.0,404.0,20.0,Tue,Feb,0
2020-02-26,2020,73.0,0.0,25.5,53.0,2473.0,404.0,20.0,Wed,Feb,0
2020-02-27,2020,73.0,0.0,25.4,53.0,2473.0,404.0,20.0,Thu,Feb,0
2020-02-28,2020,72.1,0.0,25.4,53.0,2473.0,404.0,20.0,Fri,Feb,0
2020-02-29,2020,69.0,0.0,25.0,53.0,2473.0,404.0,20.0,Sat,Feb,0
2020-03-01,2020,69.3,0.0,25.2,54.0,2317.0,399.0,19.0,Sun,Mar,0
2020-03-02,2020,78.2,0.0,25.3,54.0,2317.0,399.0,19.0,Mon,Mar,0
2020-03-03,2020,77.9,0.0,25.5,54.0,2317.0,399.0,19.0,Tue,Mar,0
2020-03-04,2020,77.7,0.0,26.0,54.0,2317.0,399.0,19.0,Wed,Mar,0
2020-03-05,2020,78.2,0.0,25.5,54.0,2317.0,399.0,19.0,Thu,Mar,0
2020-03-06,2020,73.7,0.0,25.7,54.0,2317.0,399.0,19.0,Fri,Mar,0
2020-03-07,2020,70.8,27.6,26.2,54.0,2317.0,399.0,19.0,Sat,Mar,0
2020-03-08,2020,71.9,12.4,26.2,56.0,2288.0,369.0,19.0,Sun,Mar,0
2020-03-09,2020,76.6,0.0,27.0,56.0,2288.0,369.0,19.0,Mon,Mar,0
2020-03-10,2020,79.2,0.0,26.8,56.0,2288.0,369.0,19.0,Tue,Mar,0
2020-03-11,2020,76.9,0.0,27.3,56.0,2288.0,369.0,19.0,Wed,Mar,0
2020-03-12,2020,75.0,0.0,26.0,56.0,2288.0,369.0,19.0,Thu,Mar,0
2020-03-13,2020,71.9,0.0,27.0,56.0,2288.0,369.0,19.0,Fri,Mar,0
2020-03-14,2020,68.2,0.0,26.3,56.0,2288.0,369.0,19.0,Sat,Mar,0
2020-03-15,2020,70.4,0.0,26.5,53.0,2378.0,367.0,19.0,Sun,Mar,0
2020-03-16,2020,76.0,0.4,26.7,53.0,2378.0,367.0,19.0,Mon,Mar,0
2020-03-17,2020,74.8,0.0,25.3,53.0,2378.0,367.0,19.0,Tue,Mar,0
2020-03-18,2020,72.5,0.0,25.6,53.0,2378.0,367.0,19.0,Wed,Mar,0
2020-03-19,2020,74.2,0.0,25.1,53.0,2378.0,367.0,19.0,Thu,Mar,0
2020-03-20,2020,71.5,0.2,25.6,53.0,2378.0,367.0,19.0,Fri,Mar,0
2020-03-21,2020,68.4,47.4,25.9,53.0,2378.0,367.0,19.0,Sat,Mar,0
2020-03-22,2020,69.2,0.8,26.3,54.0,2592.0,344.0,19.0,Sun,Mar,0
2020-03-23,2020,73.9,19.8,26.4,54.0,2592.0,344.0,19.0,Mon,Mar,0
2020-03-24,2020,76.5,0.2,26.4,54.0,2592.0,344.0,19.0,Tue,Mar,0
2020-03-25,2020,74.8,0.0,26.3,54.0,2592.0,344.0,19.0,Wed,Mar,0
2020-03-26,2020,75.6,0.0,26.4,54.0,2592.0,344.0,19.0,Thu,Mar,0
2020-03-27,2020,73.6,0.0,26.9,54.0,2592.0,344.0,19.0,Fri,Mar,0
2020-03-28,2020,68.8,0.0,26.4,54.0,2592.0,344.0,19.0,Sat,Mar,0
2020-03-29,2020,70.1,0.0,26.0,45.0,2065.0,259.0,19.0,Sun,Mar,0
2020-03-30,2020,72.5,0.0,26.5,45.0,2065.0,259.0,19.0,Mon,Mar,0
2020-03-31,2020,71.6,0.0,25.3,45.0,2065.0,259.0,19.0,Tue,Mar,0
2020-04-01,2020,71.5,0.0,26.9,45.0,2065.0,259.0,11.0,Wed,Apr,0
2020-04-02,2020,70.2,29.6,27.3,45.0,2065.0,259.0,11.0,Thu,Apr,0
2020-04-03,2020,69.2,27.4,26.4,45.0,2065.0,259.0,11.0,Fri,Apr,0
2020-04-04,2020,64.6,0.0,26.7,45.0,2065.0,259.0,11.0,Sat,Apr,0
2020-04-05,2020,65.9,0.0,27.1,49.0,1558.0,179.0,11.0,Sun,Apr,0
2020-04-06,2020,70.7,0.0,26.1,49.0,1558.0,179.0,11.0,Mon,Apr,0
2020-04-07,2020,69.7,10.8,25.7,49.0,1558.0,179.0,11.0,Tue,Apr,0
2020-04-08,2020,69.3,16.8,27.1,49.0,1558.0,179.0,11.0,Wed,Apr,0
2020-04-09,2020,69.9,0.0,26.5,49.0,1558.0,179.0,11.0,Thu,Apr,0
2020-04-10,2020,65.6,0.0,26.1,49.0,1558.0,179.0,11.0,Fri,Apr,1
2020-04-11,2020,63.4,0.0,26.5,49.0,1558.0,179.0,11.0,Sat,Apr,0
2020-04-12,2020,65.8,0.0,26.7,51.0,1121.0,140.0,11.0,Sun,Apr,0
2020-04-13,2020,69.7,0.0,27.1,51.0,1121.0,140.0,11.0,Mon,Apr,0
2020-04-14,2020,70.6,0.0,26.0,51.0,1121.0,140.0,11.0,Tue,Apr,0
2020-04-15,2020,71.0,0.0,26.2,51.0,1121.0,140.0,11.0,Wed,Apr,0
2020-04-16,2020,69.9,0.0,26.7,51.0,1121.0,140.0,11.0,Thu,Apr,0
2020-04-17,2020,70.7,0.0,26.7,51.0,1121.0,140.0,11.0,Fri,Apr,0
2020-04-18,2020,68.6,0.0,26.3,51.0,1121.0,140.0,11.0,Sat,Apr,0
2020-04-19,2020,72.1,0.0,26.6,57.0,835.0,135.0,11.0,Sun,Apr,0
2020-04-20,2020,78.2,0.0,26.6,57.0,835.0,135.0,11.0,Mon,Apr,0
2020-04-21,2020,76.0,0.8,26.8,57.0,835.0,135.0,11.0,Tue,Apr,0
2020-04-22,2020,74.4,0.0,26.6,57.0,835.0,135.0,11.0,Wed,Apr,0
2020-04-23,2020,71.0,0.0,26.9,57.0,835.0,135.0,11.0,Thu,Apr,0
2020-04-24,2020,70.2,3.4,26.2,57.0,835.0,135.0,11.0,Fri,Apr,0
2020-04-25,2020,65.9,2.4,26.5,57.0,835.0,135.0,11.0,Sat,Apr,0
2020-04-26,2020,66.1,4.4,26.1,56.0,683.0,140.0,11.0,Sun,Apr,0
2020-04-27,2020,69.9,1.6,25.8,56.0,683.0,140.0,11.0,Mon,Apr,0
2020-04-28,2020,71.4,27.6,25.8,56.0,683.0,140.0,11.0,Tue,Apr,0
2020-04-29,2020,75.6,11.4,26.4,56.0,683.0,140.0,11.0,Wed,Apr,0
2020-04-30,2020,76.2,51.8,26.7,56.0,683.0,140.0,11.0,Thu,Apr,0
2020-05-01,2020,75.6,22.4,26.6,56.0,683.0,140.0,9.0,Fri,May,1
2020-05-02,2020,75.0,0.0,26.4,56.0,683.0,140.0,9.0,Sat,May,0
2020-05-03,2020,72.2,1.0,26.7,72.0,620.0,148.0,9.0,Sun,May,0
2020-05-04,2020,75.5,5.2,26.8,72.0,620.0,148.0,9.0,Mon,May,0
